I,P,Q,T,Hydrogen,Oxygen,RH anode,Rh Cathode,V
-0.6309042021728117,-0.6499238750031875,-0.6630211731961172,-1.1852557932688381,-0.7262037690187003,-0.5698809767904278,0.9784642044209656,0.9770954902853282,434.659058
-0.6268239115972,-0.6441973069555227,-0.6599551721612581,-1.1841723281658987,-0.7193171376103128,-0.5698636787732038,0.9805239936726916,0.9282980193262327,434.3252663
-0.6237119837734745,-0.6398506812588016,-0.6575548847846789,-1.1830675479380235,-0.7128231085532446,-0.5698464755396355,0.9824761584338457,0.8857461331924776,434.0542811
-0.6194661071559235,-0.6339190516567128,-0.6542872513856693,-1.1815288865380162,-0.7042833885558848,-0.5698267131473549,0.9853289249327355,0.8107581606167586,433.6959916
-0.6152205400013072,-0.6279874221377104,-0.6510243400587239,-1.1799558151468605,-0.6960877525864783,-0.5698102681830349,0.9881736554696289,0.7366916677685486,433.3493995
-0.6102887085033926,-0.6210887529523993,-0.6472623598551709,-1.1782407139746298,-0.6876317019426783,-0.5697962402019436,0.991159876336945,0.663055198792873,432.9689202
-0.6073611074004689,-0.616964485882402,-0.645121667807412,-1.177743053121121,-0.6850062665466552,-0.5697968562957078,0.9923526426919932,0.6084216895519755,432.7801168
-0.6044313832521052,-0.6128402187708614,-0.6429703816292539,-1.1772402697556295,-0.6823100340053126,-0.5697962875937715,0.9934395065482713,0.5692485624251494,432.5919758
-0.6014995945491213,-0.6087159514516046,-0.6408090811413918,-1.176732154112815,-0.6796350901160589,-0.5697956241081794,0.9943185833879435,0.5468463663544467,432.4045698
-0.5921623005953561,-0.5955987433043927,-0.6338770049863787,-1.175080285537003,-0.6711721082832066,-0.5697930175576388,0.996909033128246,0.4915575826447967,431.8146251
-0.5729038765378562,-0.5686200614028861,-0.6193839569645504,-1.171626774237454,-0.6540758354007886,-0.5697882783748377,1.001987761092477,0.38546454989361445,430.6374577
-0.567008322518956,-0.5603647441640788,-0.6149502018451406,-1.170871193973322,-0.6501057493286204,-0.5697914062354864,1.0034322252563819,0.32274249636781155,430.3020975
-0.5611050601931714,-0.5521094269252715,-0.610481085777757,-1.17010230060227,-0.6460104067685788,-0.569793538867747,1.0047102302080695,0.26993146925748335,429.9687023
-0.5552141722243413,-0.5438816403983983,-0.6059926244474012,-1.1693196584904195,-0.6418908050468538,-0.5698040598535655,1.0057577752503624,0.13471967708882573,429.638756
-0.5467447469418842,-0.5320700958938495,-0.5994922610063561,-1.1681700439934124,-0.6358973068563477,-0.5698039650699094,1.007196786440069,0.12044697996101986,429.1691071
-0.538287442107489,-0.5202960882084878,-0.5929472001175113,-1.1669914382313262,-0.629800830999922,-0.5698038702862535,1.0086429725957755,0.1411086032080424,428.7054688
-0.524314806498068,-0.5008874867429721,-0.5820207209129777,-1.1649770900625518,-0.6194837560955808,-0.5698058607430299,1.011035106274732,0.10349175295302905,427.9513756
-0.5064247090879486,-0.47611409047610714,-0.5678325830817986,-1.1622750205052927,-0.6058560482489042,-0.5698064294449661,1.0140342420809119,0.0437593892150651,427.0073207
-0.4709370031176486,-0.4272134221905248,-0.5390660854212808,-1.1564926121885732,-0.5776020462470878,-0.5698049129064696,1.0197162411900331,-0.08823746256953535,425.2042462
-0.43136006959054324,-0.37302959491377513,-0.5060767560030139,-1.1493390814133546,-0.544371945590656,-0.5698006002501207,1.025815823322961,-0.2845740767341917,423.2974139
-0.4179853219998584,-0.35480382990183,-0.49469891478801375,-1.1465155598430028,-0.532002248556971,-0.5697966193365677,1.0279901250327843,-0.34014954303159384,422.6722171
-0.40928253192973657,-0.34297013702884827,-0.48722208923262017,-1.1444044907828526,-0.5231392380988149,-0.5697926858148428,1.0293835034384387,-0.3661352713764479,422.2684283
-0.39541753496885373,-0.32415858933972924,-0.47518914646469396,-1.1403955585780272,-0.5072905792458099,-0.5688731895677668,1.0317934310331258,-0.3565928368533409,421.6297942
-0.37981070195730127,-0.3030436503842292,-0.4614645072309569,-1.1345024789153926,-0.48614055093766384,-0.5654333485152202,1.0349946138830477,-0.24556476822569046,420.9179341
-0.374156343276316,-0.2954180145751245,-0.45640328679531583,-1.1313341171102256,-0.47591407657593476,-0.5628113008468371,1.036347525480246,-0.28352973304180235,420.656755
-0.3692947096946367,-0.2888612687311018,-0.4520579816024367,-1.1285753464983403,-0.4674580259321348,-0.5602162191285924,1.037798303614218,-0.2368209494674855,420.4368712
-0.3641586430608825,-0.2819352956184596,-0.44746906697867084,-1.1256281994069575,-0.45880691182500594,-0.557199160573735,1.0393699081764183,-0.2841440528616573,420.2085157
-0.3601822505357653,-0.27657410760209594,-0.4439159580131897,-1.1233238534099494,-0.45231090242820854,-0.5546806166577286,1.040509292784083,-0.37887216895688985,420.034239
-0.36028841467724,-0.27674105953899863,-0.4439058581426992,-1.1216965070380511,-0.44832497363820645,-0.5529000108956867,1.0402426710458959,-0.36185550997100574,420.0255339
-0.3614269058093811,-0.27829969207991684,-0.44482051137098283,-1.1206224406936545,-0.44604560260986614,-0.5517726540909531,1.0398182000548188,-0.30926973346144254,420.0618897
-0.36218004608403875,-0.27933020937561687,-0.4454295551315066,-1.1199130452484303,-0.44464748276103166,-0.5510609710097069,1.0397771592490317,-0.27204195242551915,420.0863392
-0.36342114638842554,-0.28102781115094083,-0.44643769897730334,-1.1187460774369218,-0.44243296785882336,-0.5499503909120893,1.0401597284384527,-0.21773608042127146,420.1271145
-0.3660755893678298,-0.2846573846867113,-0.44860467985912195,-1.1162579994616844,-0.43803265298048066,-0.547820412593948,1.0413157589673776,-0.12075545832293527,420.21567
-0.3698199445287366,-0.28977591442409706,-0.4516764732462294,-1.1127663134128418,-0.43260602703746603,-0.5453523409747737,1.0428758835839145,-0.025064907842202343,420.3428982
-0.3748750823834393,-0.29668554109863476,-0.4558395697087345,-1.1080870966164014,-0.4266288666497261,-0.5429353103543676,1.0447023429399092,0.04537709807386495,420.518044
-0.383284730782445,-0.3081807557705273,-0.4627900982336642,-1.100399109604405,-0.4196041065452251,-0.5409518201766093,1.0474781938028213,0.09034530882450155,420.8169325
-0.39652445892379984,-0.3262762731380219,-0.4737930114667373,-1.0906515706284894,-0.4156330303031924,-0.5419951512702788,1.050477329609001,0.14845996370821252,421.3094512
-0.4139107479841209,-0.35006267032554345,-0.4882356654179929,-1.0812274732800855,-0.41722621361535545,-0.5461138328672598,1.052966181830197,0.21259495281649904,421.9834536
-0.4262881697108547,-0.3670226951737386,-0.498474533565791,-1.0747272797520733,-0.42083340243214273,-0.5495744315404755,1.054818184065317,0.19236335344201094,422.477458
-0.4386482311665419,-0.38398272209909623,-0.508649913864003,-1.0684195346937673,-0.42603228930629633,-0.5526740466597287,1.056304263032276,0.14743609734481883,422.9823639
-0.4576462958218336,-0.41009959176696553,-0.5241845811581684,-1.059085273272131,-0.436424122035416,-0.5565704131915086,1.0581238344208728,0.07293958061952752,423.7819081
-0.4713064556074785,-0.4289153872534216,-0.5352718262041997,-1.0526454904670024,-0.44539209049922124,-0.5588021891562183,1.0590732259277265,0.019207073781690294,424.3757561
-0.4765848776385265,-0.436203686885386,-0.5394989142258899,-1.0511968679788086,-0.44806802455833944,-0.5592517006449058,1.0587922542574755,0.05352707433666374,424.6031175
-0.4821468548421946,-0.4438893510293576,-0.5439430866021403,-1.0497675091529013,-0.4509726878561832,-0.5596830136716369,1.0587360025236923,0.08336254021442563,424.8448606
-0.4877048623791701,-0.4515750130961667,-0.5483745576696828,-1.0483582755103633,-0.4539714172911656,-0.5600969338974879,1.0589059057196404,0.09599705116352973,425.0891149
-0.49708343665715804,-0.4645571525047378,-0.5558227698698223,-1.046023987735836,-0.4592841736997497,-0.56075819207373,1.0591446885895697,0.09937581016591172,425.5069662
-0.5223682233333389,-0.49964507934571967,-0.5756945526591769,-1.0400036211935062,-0.47514075391167154,-0.5623335438286549,1.0594348442163513,0.07640024893334539,426.6696308
-0.5653278016113474,-0.5595713532481547,-0.6087021470969708,-1.0306883450183408,-0.5062117891783133,-0.5644319591893406,1.0592887619077267,0.005651083109624057,428.7795449
-0.5835942652974874,-0.5851769900168384,-0.6224304477777065,-1.0270783347906995,-0.520833627569062,-0.5651219842051857,1.0590143912062087,-0.020088917310016188,429.7364954
-0.5890428472791488,-0.5928237750792078,-0.626510723556051,-1.0258382360013285,-0.5259607271280311,-0.5653474745228636,1.0591116837457788,-0.06141216380406124,430.0357202
-0.5904560032240602,-0.5947932653798111,-0.6276217563530322,-1.0250476626407794,-0.5288163770175768,-0.56549102436991,1.0596087653932336,-0.14024987391268806,430.1288384
-0.5915888081430284,-0.5963730666993217,-0.6285054479779262,-1.0244178809818487,-0.5310190098814098,-0.5656022055984246,1.0597617356693199,-0.20172281047433224,430.203098
-0.5927210330484297,-0.5979528671879671,-0.6293841007606901,-1.0237916127864228,-0.5332285739342948,-0.5657102589662905,1.0596868290238095,-0.25322328863806154,430.2770817
-0.5948323707799531,-0.600900574324813,-0.6310151231250307,-1.0226323520501486,-0.5372942113983982,-0.5659041389346848,1.0595111858550617,-0.3415010466316373,430.4148173
-0.5963910088113272,-0.603077997316951,-0.6322140912512562,-1.0217837626817403,-0.5402330355565714,-0.5660411961012936,1.0593972473942952,-0.4034859163727048,430.5164044
-0.6018493439536109,-0.6107113094878349,-0.6363895814966657,-1.0188599559043041,-0.5500792846902889,-0.5664843570850275,1.0590407950812666,-0.36197837393361265,430.8726549
-0.6109940211530025,-0.6235264419562401,-0.6433079383442277,-1.0141254555584147,-0.5652269032791474,-0.5671163745033867,1.0582420778613029,0.1812032100623775,431.472712
-0.6169646647806172,-0.631911292170964,-0.6477746279980998,-1.0111433704605022,-0.5743037904280601,-0.5674599652564689,1.0575567251047748,0.4191907079577286,431.8670844
-0.6278448060799465,-0.6472186812424625,-0.6558414346173393,-1.0056370709638893,-0.5902663188154956,-0.5680022225525746,1.0558792180438044,0.37551256882469525,432.6007633
-0.6270706082536677,-0.6461092950001331,-0.6553334859074801,-1.0053443487288445,-0.5908406173369716,-0.5680306576493813,1.0561828626067804,0.32352063480599136,432.5693882
-0.6262960487142867,-0.6449999108349661,-0.6548220940179342,-1.0050513362124702,-0.5912990659842875,-0.5680581923014559,1.0564965521222203,0.268108987131461,432.5375966
-0.6255211351708446,-0.6438905238864013,-0.6543075882498793,-1.0047579397619584,-0.591743652253499,-0.5680849686842823,1.0566070465992559,0.22674478597942457,432.5054107
-0.6235485578537918,-0.6410684674671938,-0.652988763328417,-1.004009767816364,-0.5928501670772047,-0.5681507959333901,1.0564767492159586,0.1538455007884843,432.4221664
-0.6177059612761315,-0.6327234332589948,-0.649033529144075,-1.0017808953887344,-0.5954904550211969,-0.5683297474759609,1.0557012788859237,0.013637240754097979,432.1678314
-0.6100373653753718,-0.621798602635426,-0.6437560560293683,-0.9988225375052847,-0.5974549520325902,-0.5685337219037216,1.0545403693801316,-0.15351918200609593,431.8201909
-0.6037512007303892,-0.6128656235069645,-0.6393685215040971,-0.9963665392189626,-0.5978663676113372,-0.5686784565464682,1.053622547723805,-0.32407484109766754,431.5259454
-0.6015804795212409,-0.6097854134672422,-0.6378415907695086,-0.9955115111140334,-0.597775767068725,-0.5687241422686712,1.0533008222464328,-0.39384109521371313,431.4227009
-0.5932156376597401,-0.597936163893343,-0.6319024614061031,-0.9921789153368281,-0.596565284409235,-0.5688828101088532,1.0518575060771262,-0.3605859156778513,431.0187658
-0.575524399491782,-0.5729748733216967,-0.6190737696352233,-0.9849144470891618,-0.5903925654732338,-0.5691441760403356,1.0481962644044747,0.5067312821711158,430.1420062
-0.5711079102927771,-0.5667609195298682,-0.6158310342196041,-0.983704905812743,-0.5885850103853818,-0.5691803360051083,1.0478765479175696,0.6025242192877335,429.922175
-0.5644505436951026,-0.5574030851420722,-0.6109233323289889,-0.9824756893949566,-0.5860932479210815,-0.5692182968593454,1.0477614614622048,0.5762108537062297,429.5939542
-0.5586723480795179,-0.5492934243546618,-0.6066265108284534,-0.9813920013898576,-0.5837321878789105,-0.5692483432783045,1.0472356799505593,0.5374882277809336,429.3087621
-0.5528862648912523,-0.5411837598283591,-0.6022929726574727,-0.9802901794889308,-0.5812344843954228,-0.5692765888077993,1.0465758700732202,0.4979669860884621,429.0233094
-0.5408194653921952,-0.524305146041362,-0.5931659826431159,-0.9779371861550527,-0.5754974401998517,-0.5693305207080762,1.0453213990101269,0.4108359584186136,428.4297881
-0.512016686086158,-0.484187964661463,-0.5709418568181585,-0.9724466749963736,-0.5599849440158831,-0.5694324605301286,1.0426129928280599,0.19283433196798985,427.0330799
-0.5043417135847688,-0.4735289682575998,-0.5649517964979497,-0.9713751936389966,-0.5562421019276438,-0.5694520333550973,1.0425906069339999,0.10955304183559597,426.6726165
-0.4966543530214629,-0.46286996977657396,-0.5589037682827979,-0.9702817483673191,-0.5522769667047986,-0.5694705161680217,1.0422215266807098,0.028114711158220104,426.3128002
-0.48895489109914925,-0.4522109708801157,-0.552800676001022,-0.9691655963153988,-0.5481880602488768,-0.5694874350506217,1.0416001746213595,-0.03622505122183578,425.9539329
-0.47010517568177307,-0.42618363273256904,-0.5376819543037736,-0.9663424701209307,-0.5375739343851516,-0.5695250167702347,1.0401235666095967,-0.19684920657348387,425.0833581
-0.4596029445468971,-0.41172317842593165,-0.5291519726362841,-0.9647135892837865,-0.5312922967640431,-0.5695443526360633,1.0393119344507695,-0.30306510328954644,424.6034855
-0.4521597867040871,-0.4014916396336846,-0.5230619918003346,-0.9635344546587822,-0.5266954331675746,-0.5695614610859755,1.038805094849453,-0.4096495918911564,424.2659805
-0.4400989958519051,-0.3849422232856732,-0.5131173751056624,-0.9615796383173045,-0.5190042887441886,-0.5695771951728752,1.0380098216131564,-0.35397173896014306,423.7234331
-0.4280119019962936,-0.3683928073530943,-0.5030578067242175,-0.959565420669186,-0.5110160933614185,-0.5695938770963351,1.037209382401391,-0.16584653304299912,423.1851497
-0.4113976174788817,-0.34570225879203303,-0.48908211868788737,-0.9567056427489244,-0.49962171364437774,-0.5696152508107682,1.0360875047107914,0.11975075082972901,422.4543533
-0.3892609232065161,-0.3155691862676806,-0.4702042415256028,-0.9527287834527206,-0.48377107445164347,-0.5681031197544107,1.0345689948973724,0.23641008446513853,421.4975388
-0.3627244097411014,-0.2795897824043625,-0.44720706208143984,-0.9477057786383121,-0.46389192916472904,-0.5629191646473909,1.0327161316663196,0.0017194362652803998,420.3768055
-0.348301667573866,-0.2600973865413824,-0.43454741592995094,-0.9448575793410571,-0.4527247934316171,-0.5585121037769609,1.031704174455552,-0.30165216770251596,419.7797659
-0.3438362312257367,-0.2540709805836282,-0.4306057442087373,-0.9439586424771027,-0.44922008719581724,-0.5569176531153476,1.0313870409563812,-0.4058203316872443,419.596654
-0.3276430818332047,-0.23225685210928593,-0.4162005007611942,-0.9403217801670833,-0.43546464743660546,-0.5497652784318771,1.0295763665256499,-0.396257419837415,418.9362957
-0.3239221145569081,-0.22726662745396944,-0.412806146291091,-0.9387489854966693,-0.4301008972799935,-0.5464171405665322,1.027366189985636,-0.21355870565171395,418.7782177
-0.3202013117401545,-0.22227639905976046,-0.40941937437605086,-0.9371618509285894,-0.4249614205977168,-0.542991422278733,1.0256433371392786,-0.04490743799760054,418.6223396
-0.31648012946726783,-0.21728617855876892,-0.40603529510928593,-0.9355612629862609,-0.41987491800319693,-0.539504236790003,1.0247788972303353,0.05432569010383926,418.4682129
-0.3060219225857759,-0.20326857405339424,-0.3965148647580927,-0.9309946283072881,-0.4058308437284502,-0.5294093982889647,1.0226786411700894,0.05608674025196828,418.0419838
-0.2985042547807211,-0.19319963512715466,-0.38965884484941965,-0.9276503746623921,-0.3960177652851972,-0.5218948078640037,1.0211334404829473,-0.13826357316834087,417.7412904
-0.29324077825537614,-0.18615411674218876,-0.38484945065885867,-0.9252787681506666,-0.3892920364798095,-0.5165144610217048,1.0198643324891885,-0.34492076029201063,417.5331978
-0.29078360119394464,-0.1828662518106463,-0.38260151972077916,-0.9241631932712577,-0.3861908244638397,-0.5139703729104005,1.019255034372769,-0.3725241974933911,417.4367021
-0.2722808992056694,-0.15813405647763937,-0.36561935229965253,-0.9155936561875097,-0.36347434742987494,-0.4942513441523045,1.0147540346743669,0.17379041757976718,416.722578
-0.26583849138707233,-0.14953363115043702,-0.3596823489112233,-0.9125401267098228,-0.3558257803106674,-0.48715474965040334,1.0198867183832485,0.6536970602148131,416.4786934
-0.25068453162252163,-0.12932706361084828,-0.34566516450981327,-0.9052189684255079,-0.33824382910965634,-0.4700795688015756,1.031676335587294,0.7782401648633587,415.9136071
-0.23954286918072998,-0.11449232372944215,-0.33531056538390297,-0.8997134719699446,-0.32565579962082397,-0.457206716126169,1.023962386094577,0.5615286100303382,415.5051163
-0.23629752710133906,-0.11017807256300341,-0.3322675832819841,-0.8975012460111854,-0.3209044695254757,-0.45206569801532753,1.0213957572415346,0.48649968280117467,415.3856789
-0.23877594954578954,-0.11348796455668826,-0.3345037757526655,-0.8966706608654857,-0.31950288408211514,-0.45018353156585744,1.01856996861497,0.5258980605287659,415.4698933
-0.2408307720524323,-0.116231776175058,-0.33636333046368977,-0.895984272652274,-0.31859192780667067,-0.44868282194005055,1.0154591903370929,0.5591737173913499,415.5403726
-0.24288570273038174,-0.11897558903972534,-0.3382269801776299,-0.8953002227928943,-0.31782306090679824,-0.44724120992377375,1.0127892419730147,0.5716444097175822,415.6113712
-0.2469607460186991,-0.12441738924058497,-0.3419281656934423,-0.8939505769150774,-0.31648583650463763,-0.44455357196542294,1.009691952631332,0.5679380134785506,415.753208
-0.2567997891517345,-0.13756479143750386,-0.35086514410076935,-0.8907288359754889,-0.3139406048676483,-0.4389554122815841,1.006860998029235,0.5287444090227287,416.0993162
-0.27229229806301325,-0.15829737130298352,-0.36489313709947124,-0.8857627457949618,-0.31172410962571073,-0.4325329191413161,1.0048758284243537,0.47126455128786837,416.6520251
-0.29416004175753385,-0.18763179062790383,-0.3845513323306758,-0.8789810827770395,-0.31200135718780264,-0.4279678065244683,1.0010243066521618,0.43647357220236915,417.4464212
-0.3213486719405082,-0.22422128952473405,-0.4087317667088783,-0.870932536690306,-0.3171522208235224,-0.42872887189050224,0.9953839223460945,0.44210483720785476,418.4586482
-0.34915280725893566,-0.26177691741828446,-0.43313993914617666,-0.863151833397973,-0.326982627239406,-0.4358554654195347,0.9895259930694961,0.47527810743910104,419.5241739
-0.3767909740201476,-0.29925091781030305,-0.4570637240339163,-0.8557187803484765,-0.34056181676271685,-0.4485084200129687,0.9835630222900601,0.5125673204529178,420.6161522
-0.3886969769943587,-0.315428801654739,-0.4673006706076562,-0.8519139705842461,-0.3484371327809209,-0.45704297736038985,0.9808454321514621,0.5043149575496874,421.1033295
-0.39847289654118867,-0.32873553758733154,-0.4756422123981909,-0.8488771913986788,-0.3552495014494622,-0.4646717346990304,0.9779223509853274,0.515229373004107,421.5071076
-0.40823363698613435,-0.3420422735199242,-0.48391751843071645,-0.8459218104879855,-0.3623717932856277,-0.4726913798351082,0.9749206321913496,0.5261642657829754,421.9139998
-0.4265908721836631,-0.3671240216536694,-0.49934215897038087,-0.8405687248671078,-0.37641091671105137,-0.48667661349759694,0.9694165722401088,0.4911685134257068,422.690496
-0.44599810777681176,-0.39372019158599453,-0.51545194543008,-0.8351982210951688,-0.39201846920202305,-0.49962699920363013,0.9634871803017308,0.43114946710453755,423.5284181
-0.4726452067023084,-0.4303728191904571,-0.5372353010125472,-0.828299464098008,-0.41447898732598504,-0.5143333469211393,0.9549957514885756,0.35564956134484826,424.7110197
-0.4991235488450337,-0.4669484509503571,-0.5584912279640907,-0.821982352487555,-0.43779600238283806,-0.5259371412260584,0.9461343814261974,0.2895282714876677,425.9293031
-0.5099589389161687,-0.48196100965206373,-0.5670770692183603,-0.8195509857373844,-0.4475843265794756,-0.5299171069424502,0.9424811757155422,0.26368588443214275,426.4418921
-0.5119030916527407,-0.48465163220085355,-0.5686330373117156,-0.8189221863735211,-0.4500018263039296,-0.5309082596334793,0.9418202178436049,0.23608244722848878,426.5393748
-0.5106312265232599,-0.4828716057090255,-0.5676920335182407,-0.8186615332331825,-0.45064939739538695,-0.5313177724193252,0.9422395228591494,0.18001552508065893,426.4910084
-0.5093586924203253,-0.48109157963263005,-0.5667454435195742,-0.8184002978351117,-0.4511172526564169,-0.5317222616714019,0.9427667393640585,0.11168268387381922,426.4422114
-0.5080855070869683,-0.47931155189450453,-0.5657936297935251,-0.8181383466922744,-0.4515554028215084,-0.5321221539161616,0.9429917462991916,0.052257480048056186,426.3930106
-0.5051124900651974,-0.475158105925663,-0.5635566725141824,-0.8175242292071466,-0.45259310083962345,-0.5330385223025887,0.9426522269060248,-0.05625187732455453,426.2770077
-0.49772816419766075,-0.46485785335122115,-0.5579387667943986,-0.8159833964180427,-0.45488237356661004,-0.5352147550448692,0.9406067875862986,-0.2575440046969482,425.9844379
-0.49265453443362733,-0.45779316483343196,-0.5540355327171894,-0.8149116061335285,-0.45615474184263843,-0.5366307280821919,0.9388489209056833,-0.3328800918383127,425.7804915
-0.48591212573284,-0.4484184692866609,-0.548810144859546,-0.8134698232667282,-0.45738156230489474,-0.5384206226425239,0.9369194290372546,-0.3912404746472375,425.5074201
-0.4694182730788195,-0.42554774349498287,-0.5358598638158991,-0.8098541358143161,-0.45832766961053295,-0.5424011570608518,0.9324092453823215,-0.3327572278734323,424.8325257
-0.45031391995847003,-0.39916469999133736,-0.5205725907591683,-0.805502386021076,-0.4562047454208015,-0.5463746300968061,0.9271695111800715,-0.15097999341978707,424.0420537
-0.43256161847612634,-0.37474746273286375,-0.506105132602431,-0.8012934037896329,-0.45161778352297904,-0.5495333902174175,0.9223129201645098,-0.044989347309036413,423.3031689
-0.42565475390329516,-0.3652662166424442,-0.5004389966885275,-0.8001573418286717,-0.44957407292241663,-0.5502882946458101,0.9218169865115896,-0.09317249844827702,423.0190972
-0.4182395003418759,-0.35510105357826827,-0.49431693107127933,-0.7990017869467395,-0.44715805845275947,-0.5510158065976121,0.9211313467565234,-0.1650888719292681,422.7146605
-0.4108131630148712,-0.34493589342212005,-0.4881425163246268,-0.7978255284376209,-0.4445534166238935,-0.5517157838973396,0.9199922491474603,-0.23276643866280836,422.4098715
-0.40014513585846107,-0.33035906816290983,-0.47920366872739656,-0.7960944490792295,-0.4404907496693839,-0.5523765207634735,0.9182068305971887,-0.33247054529477393,421.9728496
-0.39392082696834085,-0.3218677595059232,-0.4739520483229815,-0.7950613030793559,-0.43793561633374856,-0.5524886024367204,0.9171842544366264,-0.4024825273360334,421.7184749
-0.37654630031395164,-0.2982156122395803,-0.45916218828999356,-0.7920973717943842,-0.43012515644167665,-0.5514171679890402,0.9144686732884958,-0.38517918576694404,421.0121141
-0.33894049443707897,-0.2472662323369167,-0.4265209145011946,-0.7852057591080704,-0.4101638270559992,-0.5428550759895444,0.9084620787155383,0.21529796002113277,419.5055798
-0.31921807066135177,-0.22067342948502347,-0.4090732403206413,-0.781340214438158,-0.39815752236262725,-0.5351449468822085,0.9052964836971416,0.4058804452154231,418.7290197
-0.2863064906655758,-0.17647935803782552,-0.37949139366340506,-0.774454554426052,-0.3762267451162334,-0.5181704736679049,0.8997367460093848,0.1953325659008542,417.4572701
-0.2670340585462412,-0.15070226936737305,-0.3619082308449402,-0.7701545522590325,-0.3623455537842155,-0.5059596848298167,0.8963228971658624,-0.23987207123776466,416.7267045
-0.26010916950117324,-0.14145775416498704,-0.3555460582424866,-0.7685704289889466,-0.3572189493101786,-0.5012302647452536,0.8951100409058871,-0.46569603671453746,416.4669023
-0.23581034923336514,-0.10909130404474825,-0.33304178236804305,-0.7628465392693657,-0.3387413894666247,-0.4834129752615964,0.8908122362458253,-0.4159770860279329,415.5665476
-0.2019676967081558,-0.06419451979565531,-0.301243178069731,-0.7544444597635998,-0.3118874876533721,-0.45573666901308535,0.8846142135787927,0.4779401599857434,414.3406515
-0.18546456738567133,-0.042377180443502124,-0.28554388699513167,-0.7500899147942318,-0.2981731399435416,-0.44088487577540963,0.8812273426076593,0.6946517148187639,413.753738
-0.15468263495054116,-0.001812176535286608,-0.2559367719677159,-0.7415705946853737,-0.27190492360520796,-0.41140673222590757,0.8747873800856321,0.48127796433922776,412.6777857
-0.1352132442959511,0.023755747686261704,-0.23697860797365677,-0.7353483758295744,-0.25353331193716755,-0.3897916038209063,0.8690235863636021,0.11536860278840214,412.0077947
-0.1237867816102222,0.038729337157513,-0.2257645097662904,-0.7310049035037862,-0.2413458061585714,-0.37486071362227946,0.8643736343701117,-0.28287445856850285,411.6181252
-0.1195234901465084,0.044310168492221455,-0.22156356996315363,-0.729160410594397,-0.2363612910601065,-0.36859139087014403,0.8623167151047857,-0.4911288772242502,411.4734382
-0.10946505724889545,0.05746605714429947,-0.21162472251007314,-0.724359642199298,-0.22390693450299703,-0.352584895742972,0.8574070293405063,-0.4399355589704484,411.1341859
-0.0958820327822627,0.07520842406558483,-0.1981461046380564,-0.71673215024009,-0.20550413248422117,-0.32817000031454496,0.8502742520973492,0.4663499927335755,410.6809989
-0.0880711671402212,0.0854001565308844,-0.19037812476565905,-0.7122750456988285,-0.19531676983214438,-0.3144532887495685,0.846949372832799,0.7946834586828323,410.4233388
-0.0852521684383362,0.08907470146590472,-0.1875446095404672,-0.7089269624592278,-0.1883232000783788,-0.30450109965084443,0.8423100397891032,0.7798373963931629,410.3302114
-0.08284285828135217,0.0922171596209841,-0.18513110071133637,-0.7055650753889416,-0.18182223983225834,-0.29487714635292667,0.8381152676414116,0.6674578241631955,410.2518463
-0.08043466042886653,0.09535961652976602,-0.18272938971831265,-0.702191721570497,-0.17562773715923574,-0.2855923289762583,0.8352570481683237,0.5481773926300413,410.1745151
-0.07609995461118117,0.10101646453462883,-0.17841673084433002,-0.6960928493961451,-0.16506460504353815,-0.26967696833435195,0.8306286210729605,0.343015050400291,410.0366565
-0.06657061351552228,0.11345454024421454,-0.16896453249830315,-0.680931925951316,-0.14216445149968743,-0.2343623315979422,0.8180655425294748,-0.27060853951403985,409.7394894
-0.06737127488907056,0.1124189754436104,-0.16977151636176988,-0.6786779384678316,-0.13942910724869234,-0.22966798146610745,0.8145793700282402,-0.3753705459896275,409.767603
-0.06819829751213646,0.11135129230994797,-0.17061545663022604,-0.6763579761828459,-0.13689922324460463,-0.22503277633563096,0.8112082839823703,-0.4064756061605438,409.7974113
-0.06903413732034494,0.11027354781650997,-0.171475542619645,-0.6740209008600205,-0.13452331065446446,-0.2205688452715874,0.8088580521051972,-0.3554256291983446,409.8280747
-0.07147657983459442,0.10712726726697602,-0.17400586564903991,-0.6672272528252305,-0.12832979815130657,-0.20868430177752914,0.8032099188357356,0.19781032250472289,409.919137
-0.07312842518960698,0.10500158306955212,-0.17572876725320377,-0.6626622089726959,-0.12477261291268217,-0.20158235199906263,0.7996390817351924,0.46817247486414476,409.9818196
-0.07763409771517314,0.09920740845039792,-0.1804471913258138,-0.6503270081511006,-0.11722058735527453,-0.18540282930782123,0.7889360413888232,0.5385120941443273,410.1555427
-0.08184787327384295,0.0937935103581296,-0.18488117724364703,-0.6389475041518883,-0.1126776880164274,-0.17405656219631568,0.7787748544780284,0.23968645683618273,410.3215659
-0.08565940758839136,0.0888987628931101,-0.18890044468907025,-0.6287843679136689,-0.11019434199597651,-0.1664097959630309,0.7696046738771415,-0.05006772447710725,410.4741084
-0.08781246799625671,0.08614434237492648,-0.19120456317982504,-0.6217704285563596,-0.10910763056956312,-0.16229210959443807,0.7634542929846286,-0.26651307405591823,410.5648
-0.08796875571099744,0.08596532669358657,-0.19143959578384617,-0.6185813211709378,-0.10863234903454863,-0.16065960329493165,0.7611617478344388,-0.3968103076725564,410.5791176
-0.08820008151847963,0.08569924342209588,-0.19178071308064193,-0.6138545223912939,-0.10794764657316824,-0.15841427326741078,0.7571787806843512,-0.3801417632500443,410.5999077
